Cuisine,NumberOfReviews,Rating,RestaurantId
japanese,103,4.5,n1xpGOPa7XRq4or7QLjzHw
japanese,44,4.0,OOZgZGmiKocoYRgUOupEcA
japanese,43,4.5,4eAgPj7eKonKAtk64kgUfQ
japanese,10,4.0,Eqz2pL3xHnr_72fxDXa2IQ
japanese,233,4.0,j-a8HUcsBJXHV2IfF786jw
japanese,989,4.0,SxKvgnkMMZdhBJcxxKQnww
japanese,78,4.0,55jx0bYJ-odyqKKSrDXtPA
japanese,127,4.0,k2p78r6NOhYYb_5QOORGcA
japanese,219,4.0,KJTTqIxuB0BEsYxLaYyAZw
japanese,23,4.5,EYdkw-pxPCg7W15hD00_bw
japanese,90,5.0,AFt1Qcec4_JNr6PWpkRYyw
japanese,674,4.0,wjIyCBEpCG_HRp8veiI0YQ
japanese,247,4.0,aK2ipD9K8-usBw_gkvvJuw
japanese,38,4.5,bokNBgAa9rmMMO8dkZVR1w
japanese,118,3.5,-myNMz3yTqIvOEAXxAHTBA
japanese,47,4.0,frrsYSWppFwL10u01SOAVA
japanese,361,4.5,7OMGEtFWT6sdd9TVuoGqJQ
japanese,196,4.0,mlJpfJMCS_bFnR5cWX6DTg
japanese,18,4.5,IuMvrvXTTZm4NQYO1O1dbg
japanese,140,4.5,QaEqD7q2GtmlovBOPC6yIQ
japanese,386,4.0,VaL9GaBR_GR-q9d1VzJF3g
japanese,607,4.0,GpCZORguVJZGpd5GoL9Arg
japanese,157,3.5,lbpsRAg22TFMuBaDt2nZEQ
japanese,32,4.0,GpZTBy6C-GhMBIhimBRZ_g
japanese,644,4.0,8iSU_z2JkjjUEjm-Ur470w
japanese,1155,4.0,OLSSJIp8pu5UlugTF7tuHA
japanese,177,4.0,9dikwBwukRl26W6Jqo09nQ
japanese,847,4.0,m6sYBuozGY1JhnHlBf1Bzg
japanese,108,4.0,RH0oa1kJHJezBRHFFsfomg
japanese,150,5.0,MmXZLVwWcYugi_TXSHmjeQ
japanese,266,4.0,_IkMfWpOkQXRZtJAYJUJIw
japanese,805,3.5,JRmQRFEEnSUdAcesHun9AQ
japanese,221,4.0,c6R_hvUwsqXX2MUXWtO94Q
japanese,187,4.5,r6r-XK_wL02FQdAgaauTxg
japanese,80,4.5,G4qZvheX74VwYvek7I8iQg
japanese,614,4.0,ZrzSDDj54aUlPqn4MQMKeQ
japanese,179,4.5,kN3rkbjvqkY62CDRYUVz4g
japanese,193,4.0,UTLEGU4mLmB26DiX99Ggxw
japanese,61,4.5,1yvEVWnJfodsReGHc8DuVQ
japanese,54,4.5,ejmJTjHzdMxoq3t7pnnjrg
japanese,198,4.0,Q_rT0lwuW8rJ6kGBYxPWkw
japanese,742,4.0,lxQ-tzFmL1tmUqZUN-CSRQ
japanese,1463,4.0,bB8dHfAEJrF5tNcHr0yJjA
japanese,166,4.0,kesYSgOJW5krU6L8n9qQ4Q
japanese,150,4.0,C5tqSSgVPfgtsJn3QnvDiQ
japanese,216,4.5,7xpbioe88rnW7JjzLEQeRg
japanese,194,4.0,2YkqGzOldh-gcSSFkvP44Q
japanese,27,4.5,PwrYnl3j3YCGzILX_5UHpw
japanese,57,4.0,eyjeP9CJZ_gYgeJFP_vtpQ
japanese,633,3.5,aAse88crP7lBNMRJk-oWiA
japanese,26,4.5,mm8gYHxaLLRyv3CslY40TA
japanese,22,4.0,gz8Pq_xgajTRf_5___82Cg
japanese,216,4.0,6FZf17rNThWKoF4EU18wnw
japanese,77,4.0,baQdCPehE8AtwQaDFTdWCA
japanese,1486,3.5,Ad3dUoLatOdNtB4LxfmmWg
japanese,60,3.5,2h12doe_dr-_pj52ZrJ5hg
japanese,971,4.0,dtk1Cstz5MHr-B1AOM_nXA
japanese,89,4.0,5EaTaKHxXtD5bTCVnbi2Xw
japanese,278,4.0,af_i3fBov6BCMSfp5rrAdg
japanese,68,4.5,HO8vjBAFY3GU1erXMZ_UbQ
japanese,166,4.0,VzstANC68PM1BbyOcDXEtw
japanese,927,3.5,wqYHhMnpdfUVGL5JI3Wi_A
japanese,101,4.0,MDWt-rtGxUnIcpIi-817Rg
japanese,431,4.5,diCW3Pj1PTVRSyol_d7cZw
japanese,161,3.5,25KSIumOXSnysnUIGAhNYw
japanese,43,3.5,1CfowrfIQtEW520wsrO4Zw
japanese,112,4.0,nhez4xxvwwYIQEN2Vrj9mQ
japanese,376,4.0,itH4GH2Mw2D5n5kkQAtMog
japanese,22,3.5,wqsHsMl_l-3R_L23Qf5d4A
japanese,114,4.5,kvpSqh3q7r3HK3Tw-wXGEQ
japanese,81,4.5,KrJ6m_TkxBAPPSNH-G7rvQ
japanese,78,4.5,Zjdtcex73QIz2_MvEvDrFQ
japanese,28,4.5,Z-KV06jQbPovawp9dJD3vA
japanese,129,4.0,0gPXct_l_82phIEoKdtWZw
japanese,82,4.5,8y8_xwiaBtCVYA4Jjx-5AQ
japanese,77,4.5,JPEIN-ZFo0-6X06nz6cfYA
japanese,14,5.0,HGLH-sa-Fp3X6UXcaG7U0g
japanese,44,3.5,RjMAeYcRfwIhwjCZbJ2sHw
japanese,461,4.0,-x81DhQ4eHrknZUcFg5g7w
japanese,324,4.0,u5V6wQQv3e4BmbyzUDYLNQ
japanese,21,4.0,-ZMnUfTTjLEfUt4PbQGqgA
japanese,26,3.5,pWT9GRkLeloTEKo2HkyKKA
japanese,826,4.0,9jRwUN3z7k0seLOzWERVeg
japanese,206,4.5,YMh3vH--fzLqiOAyL_3T5w
japanese,99,4.0,SdszVJsDzwV4c3ayuA6BWQ
japanese,510,4.0,ZaJS8EKQNSaQpwpmgN-vVw
japanese,590,4.0,wWmVAc4NnB3q0onYRM-RkA
japanese,966,4.0,QR1YIRzFjd2bi5iBzT9zXg
japanese,1030,4.0,bJgl6cDIBIMlgrntQbxt1g
japanese,433,4.0,TeBthQZ2xpxyvXheS08ovw
japanese,741,4.0,fePu8xy0ir_ikZcS_vVSBA
japanese,16,5.0,RkVlK77T0oeilmMICMVkjg
japanese,426,4.5,TBp9gdS6xEbSQqffVZ7iag
japanese,137,4.0,RVHR-au9294WeTL1oAEg0g
japanese,887,4.0,JhJLPp6KuBcD3CHCkEKJ_A
japanese,152,4.0,FLKABU82NNDnCvZSZD75Bg
japanese,22,4.0,shHhP5lfZwrAYFL3K04_lg
japanese,56,5.0,ynR4-QgEOsE7VhNfIWo73w
japanese,9,5.0,Nd1siXnY8NiOn4Gn-AgWSQ
japanese,248,3.0,2txI-FAVf7q0SHNPcnjm7Q
japanese,132,4.5,i-s1bcKdqQdm6JiVN0JRMA
japanese,357,4.0,d8qCvlsG3jwxQPZc_OGogQ
japanese,79,4.0,QmelPAXgkVLZfUb27diAEw
japanese,689,4.0,Brs_MJhAXe60iMnlpeqkKA
japanese,327,4.0,sLxHi6kOAEV6iqr45jzb_Q
japanese,159,4.5,o5EIqc4LekAoeLHiYjzLqQ
japanese,26,4.0,TwxP5xU_xyzlf7SVzCnpuA
japanese,71,4.0,GjRatF7Gc7mNY4GapUCpsw
japanese,645,4.0,_FhKGcCbiYgtkXcCiwTAiA
japanese,183,4.5,XKDHsS8PevoEdFLNtt05FA
japanese,10,4.5,kCpKwCW49k3ImuI5cK6LSw
japanese,653,4.0,CqQ2Og9kf-LhlUWtODalCQ
japanese,128,4.0,icZcEK39HXuL2q08i4EkkQ
japanese,1534,4.0,raelHbSJ_gTo701c-KyXWg
japanese,164,4.5,cLxp5gIPWIhmvpmdPo7BsA
japanese,211,4.0,ULDVJYTT-47RqbLtlR_FUA
japanese,71,4.5,G9SWgxH65OBQaJaE8dHkbw
japanese,721,4.0,GlPJPpKvPR4d8dmcSEYpdA
japanese,371,4.5,nEkVibaTuIFEcTNtltFgJg
japanese,17,4.5,9g0H0NPxJpt1FVi_MFS0Tg
japanese,143,4.0,SKoMUaQewpMdj1Mg8QvBNw
japanese,84,4.0,T1GdjfVQw76CtwswQ5JOXw
japanese,701,4.0,ZfuZ2byArGq-5j8zX8Afeg
japanese,66,4.5,ct58a_D8Z8DoJt7luB50wQ
japanese,34,4.0,FdCQmAHzhbHuaP5lcsYs6w
japanese,722,4.0,D65eObUbArHu6UiQsUasgw
japanese,103,4.0,1ilgNaDvCX5SPeSJLsLQJA
japanese,46,4.0,7USePx0k_ENmwrw625X9kA
japanese,32,4.0,bUtl50tG5P4S2fYh_BtZ6w
japanese,613,4.0,tT6teP3ZfCAfvdPdDoqG4A
japanese,372,4.0,MM5P9cKlzovYLcf5qf2SwQ
japanese,25,4.0,kHZblhTr7HEk-wQgmCscUQ
japanese,80,4.5,1m1iOc8EplJ4tiCez7hf2Q
japanese,134,4.0,kQa2W0D84lwO31QgUPoOLA
japanese,154,3.5,ujozQCThEuSfEXi5_6ZTPQ
japanese,1043,4.0,6lUsFj0KCao678o9L7QwUw
japanese,153,3.5,HsqaGB90PYkI0En3rrtupQ
japanese,1084,4.5,zGAQqDu0Ak2khVYs9WdQxw
japanese,259,4.0,Uu1wc7CrweSIB4B7FLdbwg
japanese,1502,4.0,5QgBCrAbXbM1ORiqZDrBPQ
japanese,58,3.5,l7G5tDA96xbA_bx1ZgkOeg
japanese,3,3.5,UrdiGwtAiokgNT8VT3fxiA
japanese,665,4.0,oyyubJoK0VZ2V3a5sVJULg
japanese,10,4.5,8nVsfKu_NGdTgZruGNW9-A
japanese,225,4.5,LTfR_0NiS7OIRCfkaAJg9w
japanese,184,4.5,WHXgDm3kcU-aONfjR8tX0A
japanese,138,4.0,et9pAFtSvNOct9Qcmtcf7g
japanese,131,4.0,aTzxrI2o3vH_HQkqeFszzg
japanese,102,4.0,P_RNungaIf6FZdzEWkoQ0g
japanese,1503,3.5,P8YbK6_2TnXHojrs0ycisg
japanese,593,4.0,00mykkev3tKCjTsKV60yOA
japanese,517,4.0,wcwftlB-61XG4ymGTR61aw
japanese,1924,4.0,7EaiwMVaNdQibSs0yYkE5Q
japanese,303,4.0,Jwa9ibcOtv42oNpqdE7z8A
japanese,95,4.0,AnrLdpW6G-tXQ7xhBYiA5g
japanese,185,4.5,a7rM-AOM7_xi8AlWX-Thkg
japanese,109,4.0,vw8e7QV4XDc_xViMLARqwQ
japanese,44,4.0,qCOhPeo_xAhK7LFavv77YA
japanese,94,4.0,15R8rx9SHKNVYBwgAuTyGA
japanese,78,4.5,jho1TctWYD-IZoWhkxqGLw
japanese,96,4.0,W0_Rdy8PlbAvS9K9ggkBfA
japanese,234,4.0,BlzlywklvYdek5uk_NCX9g
japanese,60,4.5,yoGoH-1kDWMrQBI95ITo4A
japanese,36,4.0,IYwz7ck1OZCoZqW0F31pLg
japanese,30,4.5,M9NNvpKlOWLxJbSPDTe0Lg
japanese,392,4.0,7rxg-tWPc1jK7Cikn5R86g
japanese,92,4.5,vX0_qcuVXoeeH1_24I8lSA
japanese,453,4.0,LkT2-XYjuCSmObs8rOLdzA
japanese,113,4.0,ww-GIpxS6L6nUKJWtmI0kA
japanese,87,4.0,YVqpoDk4fC3noi3_lcBP3A
japanese,487,4.0,HFn1sPqKSzvxaMk2n2ZtJw
japanese,238,4.0,_2V0as8DZDwVxAi3ZJ0JkA
japanese,13,3.0,pS7aJrWCGRuVqflukwiFDw
japanese,192,4.0,pTMnHb_W3sKqS8oCzjHdVA
japanese,14,3.5,KBI0MmqaD0DBrzOgS_upqw
japanese,804,3.5,2f0EWTvp3YDtGNKEEXKKhA
japanese,579,4.0,O9WmKufAUqDM0j2HpgLVlw
japanese,110,4.0,8tcFpd0dcmfzbLgbTO4tdw
japanese,41,4.0,rln4dIU0ApGvEEI-Ne2bbA
japanese,215,4.0,VR7vl4qSerSyEMpHc0Bp9w
japanese,1074,4.0,-J8VuX3wGrYSOBu2G0hMsw
japanese,105,4.0,NCnOkzbyfzDltnBnJySfzw
japanese,74,4.5,ieXKc6S3WlEiVkyxgaF9Ig
japanese,320,3.5,V96YbhzyAGsDByRrCWpBZA
japanese,334,4.0,HVwZqjXB39xb2wJeQBX8Gw
japanese,25,4.0,wHHKg9wg30HuXCwgbmoJPQ
japanese,550,4.0,y_ylOQzCP-9D_4DcUIJ3jA
japanese,67,4.0,kwq1W0opBnOYKoUXWYyQ5g
japanese,482,4.0,NRJq2BNcbjqAyxUB_bw7gw
japanese,247,4.0,YjDOSFuRWNp2d1znivWyIA
japanese,105,4.0,Dv28TvKBh_8i6W02uAaMKw
japanese,56,4.0,ZlNDeVv6UJ1cGzcSoypVOA
japanese,117,3.5,7e6fLPB03_xon1vnIQ6gJg
japanese,530,4.0,W5RSIwNKBa7k0jeAs5KDYg
japanese,88,4.5,WlRZ4JEAVqtemQ5WQhFAFg
japanese,2,5.0,ckQo_h2SQn7GpqNSio6XFg
japanese,879,4.0,DPDznXYX5DBLBASKfxQ-DQ
japanese,164,3.5,_Zq3mxKHO7uzKBzF6FE8sw
japanese,113,4.5,6t5xWjPLWAjJV3YFMX_oaw
japanese,205,3.5,lAe8o_RXnUSFYzBV8hZkYA
japanese,172,4.0,fqr2YzqzG7q1ZsuP2klxww
japanese,665,3.5,0vSAR3Ym2fuehBvHSZyqIQ
japanese,498,4.5,wSGZA3DOFSUvALZRKCM_Sw
japanese,83,5.0,e3JALGueMcc2eLXRK8HPNQ
japanese,24,3.5,qNmHq3ST2bBinAN-TatwSg
japanese,217,4.0,zJcxZQbTSAP3q4Fy-6WAyw
japanese,16,3.5,SPyN19tjQyRTD-ltN0qNJw
japanese,69,3.5,vUZTHdPWqTCkj3g93D6CNQ
japanese,350,4.0,IkQGg0Tihg6cxUZcq9dtnQ
japanese,491,3.5,a5H9p1B6m6WPVjakPylvdA
japanese,4,3.5,o5ERD8dqk0yEMvWvW6a9cA
japanese,422,4.0,6xPlSpyxE3PLJVeRvt2BwQ
japanese,196,4.0,psqD5se4A0sv9Zn3PyUlcg
japanese,147,4.0,jsJdz6pvyYZjtut9vkUwBw
japanese,184,3.5,Qli775QfVY4oFPNu7Cy5Tw
japanese,42,4.0,1TEsPWu212B918MtgiSu3g
japanese,37,4.0,-Exv1AEsaKU6Cdb2TO_ZUg
japanese,82,3.5,4yOiQMheUbc0spj0_viKiA
japanese,5,4.0,kzmKTYkGLE5I-sAuY8mDGQ
japanese,658,4.0,pqebqpVTT8bR_s9iEu8dOA
japanese,105,4.0,neccHiLwwGeMUVRXSC7q_A
japanese,176,3.5,48aOA2rflIt8d2zCSuNG2w
japanese,50,4.0,lwPVHZJBjQbhR7gQ2rhpNw
japanese,123,4.0,SUHJfh7H2NiQx8c5OWoAyQ
japanese,378,4.0,ckDKWs7pyXpRYi06sVedrA
japanese,96,4.0,REIcoQFvGB7B6S0GmqHo1A
japanese,310,4.0,T1bgtJcjtc-6xykWqBRfUw
japanese,11,5.0,HdHT_9doAtEO02YErevNCw
japanese,546,3.5,dSTqi-b2mXb-cZhUHPezUg
japanese,387,4.0,oJZq1JmKalXXjqWRKfIjwA
japanese,9,5.0,ocnHpILS80DHL--34L8xpw
japanese,23,4.5,XB8hpls-B4ekyZvuouxqng
japanese,291,4.0,7MzisfVMYsZYTFJv9Unpzw
japanese,164,4.0,Mzt7J53rOihwxIt41SH7vg
japanese,476,4.0,6EArjn_iacj-yGVLTKWuEQ
japanese,128,3.5,Jcp-SJpnkhj_MD8-aDIHaQ
japanese,462,3.0,zj4vqgljRhxwWlvttgFRKQ
japanese,42,4.5,4qtJ_u-7-73ts5UPa6NBmA
japanese,278,4.0,l_RAv09V67j-Hm9dyZxWhw
japanese,733,3.5,tznio-FInuk87Y15Dgq5iw
japanese,490,4.0,itblJyiTY2h2ACidLk66oA
japanese,81,4.0,e8EW89rpbE1G2Ev41yypTg
japanese,249,4.0,0Lnp_fi3gI2bfJ8RcMDfjg
japanese,2,5.0,AQaW1dsOhh2aD0qEX8RYZA
japanese,51,3.5,_eDLqcUps_l-Uuj4lcJVYg
japanese,424,4.5,ytABgZNWnFXQUjOYjh460A
japanese,1398,3.5,9xRIcn0jTyvWNH9aBO3oAA
japanese,110,4.0,iueVEi_vQxdAzdXs-8Fvrg
japanese,198,3.5,F3-lTIXR9cV3Ajh3Wf95Ww
japanese,107,4.0,479rycCXZojMT9S0cl8Oxg
japanese,40,4.0,aQHyp7y5Ux1sI8hC6qEwEA
japanese,50,4.0,6AD684cLq5kSKSf3naUhcg
japanese,469,3.5,0FOE_TW-91b9wN661lZMyQ
japanese,8,4.0,rXbuPLwlFuE0QZFUIs5_6g
japanese,50,4.5,dxHn9Zk17fiY-9CvydZdgg
japanese,4,4.5,r-By0Hcu8imVawDfIMwRdg
japanese,286,3.5,TiBeYTtuJfTv616H1ZGpjQ
japanese,98,4.0,JiFp_mv7OgRonaWb-1n96A
japanese,200,2.5,V8l3xdkEQESeBz-pZ0zqCA
japanese,402,4.0,8lYK0L12S3EPeJ0ZW2x9xA
japanese,102,4.5,yj4culC4vfNKWXdj5ZxJ4Q
japanese,64,4.0,q23Br0CDFO6a1qx_7ItFKA
japanese,350,4.0,GcLvmAPTKDHGvXx2qAhqtQ
japanese,471,3.5,qU3ejLMndurKQTkM01gutg
japanese,180,4.0,xSQp3Bj7b52PntW4ygsHaQ
japanese,547,4.0,bHGETjP_InKy0sIVHFgHyw
japanese,22,3.5,wF8uPsiiugPiVbdJ0tXBTg
japanese,213,4.5,AtUxlW7ltZb73ZXMwpkY_g
japanese,92,4.0,us2cegdaGlJRLbSLZsu54w
japanese,183,4.0,rn6SmSqAYx2kLFIAxytMMQ
japanese,213,4.0,SoBdWOxymmY5yKANn63UWw
japanese,182,3.5,LKwMXPoL_2UYqNAthX88aA
japanese,230,3.5,SUinDfVWO2FSoSlKntDgiw
japanese,11,3.5,wjZ1xFwTqWtILiYr5zLDHg
japanese,63,4.0,IS94JDTcq_WedBcj6P4qpQ
japanese,2,5.0,gPn_MadQRUNClx67z-tQ5g
japanese,56,4.5,fDeC90b2ZqPQClL62jOUmw
japanese,78,4.5,jt-0y4RJ20ONbkxxNWG_Sw
japanese,131,4.0,0IlPgT9j_85PuLDs8ZqiUw
japanese,858,4.0,i9W3EVA6FjB6lWWSEmhndA
japanese,88,4.0,1en3taVtoDPgtEDWHrFeog
japanese,79,4.5,ZO7oni3s8jNG6NUztCQRWQ
japanese,12,4.0,NUFdHBhmlzJAZv0IpYuOoA
japanese,37,4.5,xt8AcJzq61ksZbMJ1o--7Q
japanese,168,4.0,8nmMip_O4vcPDcujTEa_TA
japanese,588,3.5,Fv6ueSQwc_ITpXEhybHvtA
japanese,247,4.0,EXEDl7BOLZksz3Uy_RVFhw
japanese,12,3.0,eZngz1akxl2qrNCbLP4hHg
japanese,138,3.5,Nbqzy3ea5_x2zXWkdWlUIQ
japanese,162,3.5,-BWRdjHW6CtMGIRLMxEVQQ
japanese,139,4.0,0v2rI4CivY0nrQM3_W4VmA
japanese,36,4.0,K1h1-dbZLgfC4vZSeJfDMw
japanese,695,3.5,_lo33Y5H84CY0-TLuIwlVg
japanese,246,3.5,5w8CYpHKq8oQth42wSpt-g
japanese,135,4.0,Uoic12Je-GLfRp3D3Klp5g
japanese,134,3.5,Qi1AoRNcFEX8etII_RZkFg
japanese,26,4.5,_QxcsvPsYnOgPhiK6gzCfg
japanese,96,4.5,0nYfyel0UwlI1qXHOjTw0w
japanese,400,4.0,zuiEL6WWZ0OXGS5whWfqGA
japanese,1254,3.5,qiw9Kgsu5YVGrQL_OeDmcQ
japanese,89,4.0,lbqm7geYKkE9zf1Lk-ivSw
japanese,48,4.0,zaYK-LuVRUoUVt6EV-xmPg
japanese,286,4.0,cL8TLMCbs2B-vgy3SFtPGg
japanese,14,4.5,cFUur8507gmcaAhmhDcw-A
japanese,95,2.5,ELCnBV5Ie3VnY2q3842Rbg
japanese,33,4.5,oIPpGBpDdi_Z_7hhXGvW8Q
japanese,329,3.5,2SMaAUcbNjW7vSwdg38P2Q
japanese,471,3.5,auqBQYuADVdWaTO-RNBeoA
japanese,263,3.5,oEZgjH40y-3SVYSD9tnUkQ
japanese,470,4.0,D3LtTiVtIPOcUT_bjxztRA
japanese,284,4.0,HXLDYJ6Fznjn48VbE_8cow
japanese,55,4.0,1HBtCnBGBYoq3zaQUxTbmg
japanese,18,4.0,JTChJliUv_1szO4DLYA35g
japanese,25,4.0,uCJD5XBqGl7DWRdR5J8y0A
japanese,127,4.0,flHcoaHEWxACgc-Vk9MsOQ
japanese,268,4.0,kAM_S06FQlhtSSyrzrJb6w
japanese,134,4.0,6qK0MyhsXYLgMSPWZdleGA
japanese,185,4.0,AFisWoWm0pfxEi1dMYitKw
japanese,380,3.0,6x36O0p7akyaEQxeaKFbwg
japanese,11,4.5,D1V7ZadUtUPuYYlpDA1BOQ
japanese,27,4.0,xsJ7dlFUX6ovtYC2hqEqig
japanese,370,4.0,PTYUAAJbEmvIv4EsyRrcnA
japanese,41,4.5,ajYmkzcRnvmOHtiWDRXQpQ
japanese,602,3.5,Mw3Se7wmcQzrxUQ-C3x54Q
japanese,233,4.0,Clumryf360iOnwpZ2ML8aw
japanese,45,3.5,hQk1KtjFpixNv4UWyi0VAQ
japanese,327,4.0,8NDTQb7JLHd4r0yDmpzjUA
japanese,142,3.5,QW1czVOqwkNet53Km_BIyQ
japanese,92,4.0,zcgPjeIpjYDDVbTar9mfAQ
japanese,807,4.0,b7Eg41LKjL2BtOXEqVCoeQ
japanese,29,4.5,sNeefaiRztDQ10B4QzUi3g
japanese,327,4.0,d6r6Bx-FgNuPrY6-EpeoVQ
japanese,78,4.0,pil3w2-2REoXBwEToYZ_tQ
japanese,23,3.5,ucO0J9f1m7bIs1nQclzSeQ
japanese,108,3.5,q4zgRy2Z-j-KUtq5tT7JzA
japanese,199,4.0,27ASh8-hTL5jp5d_WQGHxw
japanese,221,4.0,_pJXD4g4Fr0uWZvSKuG_cQ
japanese,65,4.5,bE6ZMhgr1mjBvpze9zUROg
japanese,202,4.0,ldNAjLZ9sAM0PbPcJtz5Jg
japanese,225,4.0,Gb79W0yuQfJvu0V0SDC0Ag
japanese,58,4.0,Xb-NlVV5gYKX2Amd_WeWoQ
japanese,32,3.5,dbA0L81u4Jn4DnXcLVi6XQ
japanese,424,3.5,qF7MR9gKSkDrIA0ACw4TZw
japanese,190,4.0,PpRcR8PPK3bdLCzAevOosw
japanese,72,4.0,-SMrRnKHeDqJdqlOc1pWVQ
japanese,702,3.5,gZqwq8kE-Z3-DdZGOEjOkQ
japanese,150,4.0,IYlO-XRwjZlUl0yoKY87cA
japanese,447,3.5,03-WCL7HaShHkS5kAk6lVg
japanese,506,4.0,OLY3Ppf7PHFeT0j_O6ptVg
japanese,609,3.0,8bnQ06S07cxZNIW1ljBURA
japanese,140,4.0,pZMxOkuYVq_Q5QYTGA8LEA
japanese,329,3.5,oKtDrJA7uaRvbrgBhF4Q5Q
japanese,142,3.5,NQbh8zKPqILV6WeYSOM-yQ
japanese,304,3.0,aMUu0H6jsUDqdmSuAZeZsg
japanese,306,4.0,iHwhkW0LLlu81ZCir-lFQA
japanese,138,4.0,dL6_XUUr_INX10IOMtSM0w
japanese,582,4.0,GBWMJJ4_rDWqiXJ7AvHAOg
japanese,30,4.0,MSVftNJ5lwPK9TQtHayaPQ
japanese,185,3.0,GzY2EjCmGNgvRd7IE20fTA
japanese,782,4.0,UB5emSFilql0J10Jx4AHXA
japanese,200,4.0,M2bvOwAbCjLUvMbAF6h3-w
japanese,65,3.5,NmWRyxPPk9Up5jZIWQT7jQ
japanese,23,2.5,1AVWDNVlQGD4oo41jHyPUw
japanese,67,4.0,IjRxYyr41Yl1fGhIrss1vg
japanese,29,4.0,zzzOOwSYzuTPvsafSCzDPw
japanese,140,4.0,uMZ7xLqeJy1yIweKWe9eNg
japanese,94,3.5,kq7fKh7mOt-ctn8dRHFpEA
japanese,180,4.0,R-dUNNbtE0gJtK5iYjARJA
japanese,211,3.5,IU7J-biFGBwrl6qKBPGStQ
japanese,981,3.5,MvmuCDXPliFUYJ7B7Y02AA
japanese,21,3.5,aYKBz_mfKaintHAQiF4_2Q
japanese,25,3.5,fxNbIWUppKvkEl09DT0QGg
japanese,31,4.0,wJwbAYEyD_sTJsn_3KL8oQ
japanese,152,4.0,ZGN1Hwora6U4mZEhPjGtsw
japanese,440,4.0,vAxm4dekBCfaRNoBYbx6OQ
japanese,347,4.0,je92kXXWjANmiN-dfwNapg
japanese,254,3.5,dAK5-ftIdu4IK7MRUFizuA
japanese,267,3.5,f0CAuvkgAByWo4ceT3u9uw
japanese,4,5.0,hHzngEBZs7iLE42Zv3MHXg
japanese,139,4.0,cZAh6BzEeMI5fofWeDvuhw
japanese,59,4.0,EG7KhvgAMOUAZm3fHQ4Hig
japanese,570,4.0,VVlHJ6_sJbRAodV5lCzBnA
japanese,100,3.0,Edkx9frqYknN9ykTEqTVXg
japanese,56,4.0,loXvaVYhzOO3xTYzntlVBg
japanese,177,3.5,gAc5qTZ0JrYB6mr5j5AluQ
japanese,329,4.0,1rjxNwYpg0orCcZi0ku9Nw
japanese,75,3.5,vHtV8WkFec0mlWfDmm9R2Q
japanese,31,4.0,tAtVthcI8oKJxvXpYxH_9A
japanese,43,3.5,78rbeXJJLJqvzFjRESd3Dg
japanese,53,4.5,UlsRplz7jGbDLOOBi5X_ww
japanese,83,3.5,SbXJlImRDoMeepmq_f96cw
japanese,89,4.0,bSgJYwutzr5mIn6Ar3bzUg
japanese,475,4.0,juoHZs-uMmqW4gQ1iISvxA
japanese,67,3.0,aoYDuvipcT_XGAM5ckFJnA
japanese,417,4.0,od-5v2v1HdGisEDAXotqeg
japanese,79,3.5,CvSOAN2WWzLRGND4vN1xtA
japanese,63,4.0,3LQD4aB3UYPteZfsyglV4w
japanese,29,4.0,T1aZAWSiZtSP52ToGNNX2w
japanese,85,3.5,y0iJ2BrB2rrOM-hogOO1mg
japanese,265,4.0,t7BIiUN0tFg33kySuuQ0aQ
japanese,5,3.0,CCdr4HW5FmaRL6GzCa01BQ
japanese,367,3.5,fnj0NiZpdmtUl7PzITgv3A
japanese,135,3.5,eyrc1L7VnWK0TcF9cheR4w
japanese,193,3.5,ruBUmEgfRVu7M6i64XMQ9Q
japanese,64,4.0,FXFQJmhK6elesopXdhjvFQ
japanese,316,4.0,njmOPpVZxIseG262NPfspA
japanese,110,3.5,BCg5O26hQnVX7OOepNLK6w
japanese,154,3.5,CKBku3Flj5Nh8VA6ZH-q2w
japanese,154,3.5,-yOUj1AxF6DJvHdTNYrg6w
japanese,254,3.5,zrjxk9o02-fs-hMcrAyaRQ
japanese,121,3.0,jHn3mUjbe9caYZNe1z9YUw
japanese,23,3.0,CnkdNQw6VsWBY9g8tb2Qag
japanese,17,3.0,wFl5KunHTmEXCvqI0YNrIA
japanese,302,3.5,xAEs5QnuL8uMNWjmUGpK7g
japanese,6,3.0,9yTwuznxkJo9JZl7KBZ0zw
japanese,125,4.0,Nb1f08r6EJSVTMY9MxY39Q
japanese,256,4.0,T2fE7hGS83Ba-QNCOqbK4A
japanese,303,4.0,lIix5qMI4q5bfCTO4wxkgA
japanese,165,4.0,4LVINhq3y4hCrxtShrNkYQ
japanese,170,3.0,IdZ5DnGnAEXcmz2jZXGFiQ
japanese,19,4.0,gRXsXkfhxOKS_-9_fSV76Q
japanese,272,3.5,M8FNsKsudKbBcYMyH5bjlw
japanese,60,4.5,GknCLz8E_mC211psEX8lYg
japanese,14,4.5,qVlDLz8Ri-ThAFJgYHuQ9A
japanese,18,3.5,BrbTUti2XF9H7ZYzAmn_6A
japanese,2,4.0,frjMUU8VpT6Ou0y7TWEgYw
japanese,129,3.5,AanNkr0fdlLXtUzjqwbcvw
japanese,80,3.5,2JMnv1G2ZTHAldgLhmKnqQ
japanese,211,3.0,Wmgy-pxHzYwbvQqJUph0Hw
japanese,50,4.0,_byoUiZdZvS1QE_Szbvu0w
japanese,193,3.5,6fwKL6DQlSLmjJSjnvr58A
